CUSTOMER_ID,LOAN_ACCOUNT_ID,LOAN_STATUS,LOAN_BEHAVIOR,LOAN_TYPE,LOAN_AMOUNT,PRINCIPAL_LOAN_AMOUNT,INTEREST_EARNED,LOAN_START_DATE,MATURITY_DATE,,MSME TYPE
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5940,2024-08-27T00:00:00.5940,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5941,2024-08-27T00:00:00.5941,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5942,2024-08-27T00:00:00.5942,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5943,2024-08-27T00:00:00.5943,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5944,2024-08-27T00:00:00.5944,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5945,2024-08-27T00:00:00.5945,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5946,2024-08-27T00:00:00.5946,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5947,2024-08-27T00:00:00.5947,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5948,2024-08-27T00:00:00.5948,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5949,2024-08-27T00:00:00.5949,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5950,2024-08-27T00:00:00.5950,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5951,2024-08-27T00:00:00.5951,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5952,2024-08-27T00:00:00.5952,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5953,2024-08-27T00:00:00.5953,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5954,2024-08-27T00:00:00.5954,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5955,2024-08-27T00:00:00.5955,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5956,2024-08-27T00:00:00.5956,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5957,2024-08-27T00:00:00.5957,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5958,2024-08-27T00:00:00.5958,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5959,2024-08-27T00:00:00.5959,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5960,2024-08-27T00:00:00.5960,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5961,2024-08-27T00:00:00.5961,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5962,2024-08-27T00:00:00.5962,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5963,2024-08-27T00:00:00.5963,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5964,2024-08-27T00:00:00.5964,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5965,2024-08-27T00:00:00.5965,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5966,2024-08-27T00:00:00.5966,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5967,2024-08-27T00:00:00.5967,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5968,2024-08-27T00:00:00.5968,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5969,2024-08-27T00:00:00.5969,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5970,2024-08-27T00:00:00.5970,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5971,2024-08-27T00:00:00.5971,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5972,2024-08-27T00:00:00.5972,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5973,2024-08-27T00:00:00.5973,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5974,2024-08-27T00:00:00.5974,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5975,2024-08-27T00:00:00.5975,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5976,2024-08-27T00:00:00.5976,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5977,2024-08-27T00:00:00.5977,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5978,2024-08-27T00:00:00.5978,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5979,2024-08-27T00:00:00.5979,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5980,2024-08-27T00:00:00.5980,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5981,2024-08-27T00:00:00.5981,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5982,2024-08-27T00:00:00.5982,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5983,2024-08-27T00:00:00.5983,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5984,2024-08-27T00:00:00.5984,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5985,2024-08-27T00:00:00.5985,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5986,2024-08-27T00:00:00.5986,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5987,2024-08-27T00:00:00.5987,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5988,2024-08-27T00:00:00.5988,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5989,2024-08-27T00:00:00.5989,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5990,2024-08-27T00:00:00.5990,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5991,2024-08-27T00:00:00.5991,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5992,2024-08-27T00:00:00.5992,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5993,2024-08-27T00:00:00.5993,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5994,2024-08-27T00:00:00.5994,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5995,2024-08-27T00:00:00.5995,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5996,2024-08-27T00:00:00.5996,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5997,2024-08-27T00:00:00.5997,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5998,2024-08-27T00:00:00.5998,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.5999,2024-08-27T00:00:00.5999,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6000,2024-08-27T00:00:00.6000,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6001,2024-08-27T00:00:00.6001,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6002,2024-08-27T00:00:00.6002,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6003,2024-08-27T00:00:00.6003,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6004,2024-08-27T00:00:00.6004,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6005,2024-08-27T00:00:00.6005,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6006,2024-08-27T00:00:00.6006,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6007,2024-08-27T00:00:00.6007,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6008,2024-08-27T00:00:00.6008,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6009,2024-08-27T00:00:00.6009,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6010,2024-08-27T00:00:00.6010,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6011,2024-08-27T00:00:00.6011,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6012,2024-08-27T00:00:00.6012,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6013,2024-08-27T00:00:00.6013,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6014,2024-08-27T00:00:00.6014,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6015,2024-08-27T00:00:00.6015,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6016,2024-08-27T00:00:00.6016,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6017,2024-08-27T00:00:00.6017,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6018,2024-08-27T00:00:00.6018,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6019,2024-08-27T00:00:00.6019,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6020,2024-08-27T00:00:00.6020,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6021,2024-08-27T00:00:00.6021,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6022,2024-08-27T00:00:00.6022,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6023,2024-08-27T00:00:00.6023,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6024,2024-08-27T00:00:00.6024,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6025,2024-08-27T00:00:00.6025,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6026,2024-08-27T00:00:00.6026,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6027,2024-08-27T00:00:00.6027,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6028,2024-08-27T00:00:00.6028,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6029,2024-08-27T00:00:00.6029,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6030,2024-08-27T00:00:00.6030,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6031,2024-08-27T00:00:00.6031,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6032,2024-08-27T00:00:00.6032,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6033,2024-08-27T00:00:00.6033,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6034,2024-08-27T00:00:00.6034,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6035,2024-08-27T00:00:00.6035,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6036,2024-08-27T00:00:00.6036,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6037,2024-08-27T00:00:00.6037,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6038,2024-08-27T00:00:00.6038,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6039,2024-08-27T00:00:00.6039,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6040,2024-08-27T00:00:00.6040,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6041,2024-08-27T00:00:00.6041,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6042,2024-08-27T00:00:00.6042,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6043,2024-08-27T00:00:00.6043,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6044,2024-08-27T00:00:00.6044,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6045,2024-08-27T00:00:00.6045,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6046,2024-08-27T00:00:00.6046,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6047,2024-08-27T00:00:00.6047,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6048,2024-08-27T00:00:00.6048,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6049,2024-08-27T00:00:00.6049,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6050,2024-08-27T00:00:00.6050,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6051,2024-08-27T00:00:00.6051,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6052,2024-08-27T00:00:00.6052,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6053,2024-08-27T00:00:00.6053,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6054,2024-08-27T00:00:00.6054,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6055,2024-08-27T00:00:00.6055,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6056,2024-08-27T00:00:00.6056,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6057,2024-08-27T00:00:00.6057,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6058,2024-08-27T00:00:00.6058,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6059,2024-08-27T00:00:00.6059,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6060,2024-08-27T00:00:00.6060,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6061,2024-08-27T00:00:00.6061,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6062,2024-08-27T00:00:00.6062,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6063,2024-08-27T00:00:00.6063,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6064,2024-08-27T00:00:00.6064,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6065,2024-08-27T00:00:00.6065,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6066,2024-08-27T00:00:00.6066,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6067,2024-08-27T00:00:00.6067,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6068,2024-08-27T00:00:00.6068,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6069,2024-08-27T00:00:00.6069,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6070,2024-08-27T00:00:00.6070,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6071,2024-08-27T00:00:00.6071,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6072,2024-08-27T00:00:00.6072,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6073,2024-08-27T00:00:00.6073,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6074,2024-08-27T00:00:00.6074,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6075,2024-08-27T00:00:00.6075,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6076,2024-08-27T00:00:00.6076,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6077,2024-08-27T00:00:00.6077,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6078,2024-08-27T00:00:00.6078,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6079,2024-08-27T00:00:00.6079,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6080,2024-08-27T00:00:00.6080,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6081,2024-08-27T00:00:00.6081,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6082,2024-08-27T00:00:00.6082,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6083,2024-08-27T00:00:00.6083,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6084,2024-08-27T00:00:00.6084,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6085,2024-08-27T00:00:00.6085,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6086,2024-08-27T00:00:00.6086,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6087,2024-08-27T00:00:00.6087,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6088,2024-08-27T00:00:00.6088,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6089,2024-08-27T00:00:00.6089,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6090,2024-08-27T00:00:00.6090,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6091,2024-08-27T00:00:00.6091,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6092,2024-08-27T00:00:00.6092,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6093,2024-08-27T00:00:00.6093,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6094,2024-08-27T00:00:00.6094,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6095,2024-08-27T00:00:00.6095,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6096,2024-08-27T00:00:00.6096,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6097,2024-08-27T00:00:00.6097,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6098,2024-08-27T00:00:00.6098,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6099,2024-08-27T00:00:00.6099,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6100,2024-08-27T00:00:00.6100,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6101,2024-08-27T00:00:00.6101,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6102,2024-08-27T00:00:00.6102,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6103,2024-08-27T00:00:00.6103,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6104,2024-08-27T00:00:00.6104,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6105,2024-08-27T00:00:00.6105,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6106,2024-08-27T00:00:00.6106,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6107,2024-08-27T00:00:00.6107,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6108,2024-08-27T00:00:00.6108,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6109,2024-08-27T00:00:00.6109,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6110,2024-08-27T00:00:00.6110,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6111,2024-08-27T00:00:00.6111,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6112,2024-08-27T00:00:00.6112,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6113,2024-08-27T00:00:00.6113,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6114,2024-08-27T00:00:00.6114,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6115,2024-08-27T00:00:00.6115,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6116,2024-08-27T00:00:00.6116,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6117,2024-08-27T00:00:00.6117,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6118,2024-08-27T00:00:00.6118,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6119,2024-08-27T00:00:00.6119,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6120,2024-08-27T00:00:00.6120,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6121,2024-08-27T00:00:00.6121,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6122,2024-08-27T00:00:00.6122,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6123,2024-08-27T00:00:00.6123,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6124,2024-08-27T00:00:00.6124,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6125,2024-08-27T00:00:00.6125,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.6126,2024-08-27T00:00:00.6126,,Medium
