CUSTOMER_ID,GENDER,AGE,MARITAL_STATUS,EDUCATION,BANK_TENURE,CUSTOMER_LOCATION,DIGITAL_INDICATOR,SEC,HOME_OWNER_INDICATOR,CAR_OWNER_INDICATOR,MONTHLY_INCOME,INCOME_SOURCE,ENVIRONMENTAL_AFF_INDICATOR,HUMANITARIAN_AFF_INDICATOR,OF_INDICATOR,RETIREES_INDICATOR,FILCHI_INDICATOR
15608930,MALE,49.25,MARRIED,MID,10.21,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,Y,333820.98,BUSINESS,N,N,N,N,N
27848217.1429,FEMALE,29.98,SINGLE,MID,1.8,NO_DATA,NO_DATA,A,N,N,333333.98,BUSINESS,N,N,N,N,N
74434285.7143,FEMALE,58.7,MARRIED,MID,26.05,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,333332.7,BUSINESS,N,N,N,N,N
87854630,FEMALE,45.07,MARRIED,MID,11.78,REGION V (BICOL REGION),DIGITAL,A,Y,N,332141.16,BUSINESS,N,N,N,N,Y
137873487.1429,MALE,50.72,MARRIED,LOW,10.35,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,331471.18,BUSINESS,N,N,N,N,N
140232215.7143,FEMALE,33.44,SINGLE,MID,10.23,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,331290.84,BUSINESS,N,N,N,N,N
136587387.1429,FEMALE,31.36,SINGLE,MID,7.87,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,330563.79,BUSINESS,N,N,N,N,Y
70022315.7143,MALE,55.55,MARRIED,MID,14.47,REGION I (ILOCOS REGION),TRADITIONAL,A,Y,N,330048.92,BUSINESS,N,N,Y,N,N
79408330,MALE,52.97,MARRIED,MID,11.01,REGION VI (WESTERN VISAYAS),DIGITAL,A,Y,Y,328985.08,BUSINESS,N,N,N,N,N
77635415.7143,MALE,37.5,MARRIED,MID,6.8,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,326604.84,BUSINESS,N,N,N,N,N
10145685.7143,FEMALE,60.08,MARRIED,MID,16.22,REGION I (ILOCOS REGION),TRADITIONAL,A,Y,Y,326070.62,BUSINESS,N,N,N,N,N
64188857.1429,FEMALE,41.65,SINGLE,LOW,23.77,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,A,N,N,325811.05,BUSINESS,N,N,Y,N,N
38331672.8571,MALE,45.21,MARRIED,MID,9.71,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,N,Y,325699.56,BUSINESS,N,N,Y,N,N
126681174.2857,MALE,55.8,MARRIED,MID,3.77,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,325371.66,BUSINESS,N,N,N,N,N
40198144.2857,MALE,36.4,MARRIED,LOW,12.72,REGION I (ILOCOS REGION),TRADITIONAL,A,Y,Y,325026.63,BUSINESS,N,N,N,N,N
119442888.5714,MALE,25.37,SINGLE,MID,3.74,REGION IV-A (CALABARZON),DIGITAL,A,N,N,325023.41,BUSINESS,N,N,N,N,N
114900314.2857,FEMALE,54.48,MARRIED,MID,23.2,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,A,N,N,324999.48,BUSINESS,N,N,N,N,N
53457101.4286,FEMALE,34.93,SINGLE,MID,7.71,CORDILLERA ADMINISTRATIVE REGION (CAR),DIGITAL,A,N,N,324999.28,BUSINESS,N,N,N,N,N
27547685.7143,FEMALE,54.66,SEPARATED,LOW,16.45,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,A,N,N,324841.34,BUSINESS,N,N,Y,N,N
71275671.4286,FEMALE,53.89,SINGLE,HIGH,15.27,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,324827.39,BUSINESS,N,N,N,N,N
40020942.8571,FEMALE,50.47,MARRIED,HIGH,19.73,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,324686.23,BUSINESS,N,N,N,N,N
128822074.2857,MALE,34.07,MARRIED,NO_DATA,1.02,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,N,323699.89,BUSINESS,N,N,N,N,N
39996571.4286,MALE,59.8,MARRIED,MID,29.11,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,323529.51,BUSINESS,N,N,N,N,N
25940972.8571,FEMALE,40.5,OTHER,MID,5.71,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,323052.77,BUSINESS,N,N,N,N,N
37449472.8571,FEMALE,44.36,MARRIED,LOW,10.54,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,N,N,322044.17,BUSINESS,N,N,Y,N,N
8797928.5714,FEMALE,61.81,MARRIED,LOW,20.39,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,321878.94,BUSINESS,N,N,Y,Y,N
86891715.7143,FEMALE,41.5,MARRIED,MID,13.32,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,320583.56,BUSINESS,N,N,Y,N,N
54318258.5714,MALE,49.89,MARRIED,LOW,7.04,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,320486.07,BUSINESS,N,N,N,N,N
43702530,MALE,31.14,MARRIED,MID,8.09,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,Y,N,319944.91,BUSINESS,N,N,N,N,N
73053717.1429,MALE,40.58,MARRIED,MID,5.15,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,319639.28,BUSINESS,N,N,N,N,N
63491015.7143,MALE,50.83,MARRIED,LOW,13.41,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,319167.5,BUSINESS,N,N,N,N,N
13362488.5714,MALE,37.16,SINGLE,MID,2.54,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,317674.42,BUSINESS,N,N,Y,N,N
34306185.7143,FEMALE,44.7,MARRIED,MID,22.65,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,317616.49,BUSINESS,N,N,Y,N,N
37408517.1429,NO_DATA,\N,NO_DATA,NO_DATA,\N,NO_DATA,NO_DATA,A,N,N,317501.28,BUSINESS,N,N,N,N,N
54648844.2857,MALE,30.8,SINGLE,LOW,8.6,REGION IV-A (CALABARZON),DIGITAL,A,N,N,317328.7,BUSINESS,N,N,N,N,N
85434772.8571,FEMALE,60.64,MARRIED,MID,9.37,REGION X (NORTHERN MINDANAO),DIGITAL,A,Y,N,316754.03,BUSINESS,N,Y,N,Y,Y
120917487.1429,MALE,38.76,MARRIED,MID,7.52,NO_DATA,NO_DATA,A,N,N,316663.42,BUSINESS,N,N,N,N,N
100262331.4286,FEMALE,59.43,MARRIED,NO_DATA,0.39,REGION XI (DAVAO REGION),TRADITIONAL,A,N,N,316617.65,BUSINESS,N,N,N,Y,N
103115930,MALE,47.89,MARRIED,MID,11.99,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,315799.14,BUSINESS,N,N,N,N,N
60280460,FEMALE,36.62,MARRIED,MID,3.42,REGION X (NORTHERN MINDANAO),DIGITAL,A,N,N,314306.04,BUSINESS,N,N,N,N,N
70291044.2857,FEMALE,46.4,MARRIED,MID,10.54,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,314166.4,BUSINESS,N,N,Y,N,N
79634158.5714,FEMALE,44.75,MARRIED,MID,13.2,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,313851.38,BUSINESS,N,N,Y,N,Y
79355314.2857,FEMALE,45.36,MARRIED,MID,21.45,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,313172.66,BUSINESS,N,N,Y,N,N
28847157.1429,FEMALE,69.62,WIDOW(ER),MID,26.95,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,312500.62,BUSINESS,N,N,Y,Y,N
33478642.8571,FEMALE,40.78,MARRIED,MID,20.33,NO_DATA,TRADITIONAL,A,N,N,312499.78,BUSINESS,N,N,N,N,N
71092217.1429,FEMALE,56.87,SINGLE,MID,1.76,NO_DATA,NO_DATA,A,N,N,311714.87,BUSINESS,N,N,N,N,N
72873188.5714,FEMALE,41.43,SINGLE,NO_DATA,2.91,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,311708.95,BUSINESS,N,N,Y,N,N
82997457.1429,MALE,63.64,MARRIED,MID,24.02,REGION VIII (EASTERN VISAYAS),TRADITIONAL,A,Y,N,310461.45,BUSINESS,N,N,N,Y,N
80670230,MALE,34.85,MARRIED,MID,9.09,REGION XI (DAVAO REGION),DIGITAL,A,N,N,309737.87,BUSINESS,N,N,Y,N,N
42305231.4286,FEMALE,58.09,MARRIED,MID,1.28,NO_DATA,NO_DATA,A,N,N,309196.73,BUSINESS,N,N,N,N,N
122115372.8571,MALE,61.75,MARRIED,LOW,6.55,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,309193.82,BUSINESS,N,N,N,Y,N
30816760,FEMALE,23.33,SINGLE,LOW,1.22,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,309092.17,BUSINESS,N,N,Y,N,N
38487900,FEMALE,34.99,SINGLE,MID,22.7,REGION X (NORTHERN MINDANAO),DIGITAL,A,N,N,308222.55,BUSINESS,N,N,Y,N,Y
20071500,FEMALE,51.05,MARRIED,HIGH,19.65,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,307991.05,BUSINESS,N,N,Y,N,Y
30567085.7143,FEMALE,67.8,WIDOW(ER),MID,18.56,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,Y,307787.28,BUSINESS,N,N,N,Y,N
53389431.4286,FEMALE,47.56,MARRIED,MID,6.13,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,307474.05,BUSINESS,N,N,N,N,N
15751342.8571,FEMALE,43,MARRIED,MID,20.71,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,307179.01,BUSINESS,N,N,Y,N,N
99742315.7143,FEMALE,56.54,MARRIED,MID,11.4,MIMAROPA REGION,DIGITAL,A,N,N,307024.43,BUSINESS,N,N,N,N,N
44151800,MALE,59.24,MARRIED,MID,17.57,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,306889.07,BUSINESS,N,N,Y,Y,N
19628900,MALE,65.52,MARRIED,MID,24.62,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,306068.19,BUSINESS,N,N,N,Y,Y
87031257.1429,FEMALE,42.74,SINGLE,MID,16.04,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,305990.93,BUSINESS,N,N,Y,N,N
93456730,FEMALE,34.23,SINGLE,MID,12.8,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,304621.55,BUSINESS,N,Y,Y,N,N
59498557.1429,FEMALE,34.23,SINGLE,MID,14.26,REGION I (ILOCOS REGION),DIGITAL,A,N,N,304346.14,BUSINESS,N,N,Y,N,N
106757614.2857,FEMALE,46.91,MARRIED,MID,23.94,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,303949.31,BUSINESS,N,N,Y,N,Y
66675744.2857,MALE,47.58,SINGLE,MID,13.95,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,303698.77,BUSINESS,N,N,Y,N,Y
99425344.2857,MALE,37.34,SINGLE,MID,10.75,REGION XII (SOCCSKSARGEN),DIGITAL,A,N,N,303406.46,BUSINESS,N,N,N,N,N
102388857.1429,MALE,36.69,MARRIED,MID,25.91,REGION I (ILOCOS REGION),TRADITIONAL,A,N,N,303293.29,BUSINESS,N,N,Y,N,N
22476930,FEMALE,35.36,SINGLE,MID,11.86,REGION XI (DAVAO REGION),TRADITIONAL,A,N,N,302658.7,BUSINESS,N,N,Y,N,N
120650442.8571,MALE,74.41,MARRIED,LOW,24.24,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,302504.69,BUSINESS,N,N,Y,Y,N
82227157.1429,FEMALE,66.13,MARRIED,MID,25.35,REGION XI (DAVAO REGION),DIGITAL,A,Y,Y,302228.76,BUSINESS,N,N,Y,Y,N
140572514.2857,FEMALE,53.7,SINGLE,MID,16.91,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,N,302073.21,BUSINESS,N,N,N,N,N
14444885.7143,MALE,58.67,SINGLE,HIGH,22.76,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,301999.67,BUSINESS,N,N,Y,N,N
71592272.8571,MALE,50.16,MARRIED,MID,5.64,REGION I (ILOCOS REGION),TRADITIONAL,A,Y,N,301999.16,BUSINESS,N,N,N,N,N
90404314.2857,MALE,57.63,SINGLE,MID,22.67,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,301728.21,BUSINESS,N,N,N,N,N
92251901.4286,MALE,31.55,MARRIED,MID,11.01,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,301521.49,BUSINESS,N,N,N,N,N
98632257.1429,FEMALE,36.58,SINGLE,MID,15.23,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,300076.35,BUSINESS,N,N,Y,N,N
8658387.1429,FEMALE,63.76,MARRIED,LOW,10.66,REGION I (ILOCOS REGION),NO_DATA,A,N,N,300002.76,BUSINESS,N,N,N,Y,Y
127672201.4286,FEMALE,46.78,MARRIED,MID,12.35,REGION I (ILOCOS REGION),TRADITIONAL,A,N,N,300001.78,BUSINESS,N,N,N,N,Y
86422972.8571,MALE,73.77,MARRIED,MID,9.51,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,300001.77,BUSINESS,N,N,N,Y,Y
97120071.4286,FEMALE,67.54,WIDOW(ER),MID,22.1,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,A,N,N,300001.54,BUSINESS,N,N,N,Y,N
48204471.4286,FEMALE,71.45,MARRIED,MID,24.55,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,300001.45,BUSINESS,N,N,Y,Y,N
92297017.1429,FEMALE,67.44,WIDOW(ER),MID,5.84,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,300001.44,BUSINESS,N,N,N,Y,N
27783145.7143,MALE,23.42,SINGLE,LOW,7.27,REGION V (BICOL REGION),TRADITIONAL,A,N,N,300001.42,BUSINESS,N,N,Y,N,N
94403174.2857,MALE,51.39,MARRIED,MID,5.5,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,300001.39,BUSINESS,N,N,N,N,N
102356745.7143,FEMALE,53.18,MARRIED,MID,4.24,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,300001.18,BUSINESS,N,N,N,N,N
26713672.8571,FEMALE,43.1,MARRIED,LOW,9.17,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,300001.1,BUSINESS,N,N,N,N,N
84456772.8571,FEMALE,51.06,MARRIED,MID,11.44,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,300001.06,BUSINESS,N,N,Y,N,N
79254502.8571,MALE,40.98,SINGLE,MID,2.09,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,N,300000.98,BUSINESS,N,N,Y,N,N
135613288.5714,MALE,45.96,SINGLE,MID,6.71,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,300000.96,BUSINESS,N,N,N,N,Y
32143530,FEMALE,51.95,MARRIED,MID,9.19,REGION IX (ZAMBOANGA PENINSULA),TRADITIONAL,A,N,N,300000.95,BUSINESS,N,N,Y,N,N
32601914.2857,FEMALE,68.87,WIDOW(ER),MID,22.74,REGION XI (DAVAO REGION),NO_DATA,A,N,N,300000.87,BUSINESS,N,N,Y,Y,N
99074945.7143,FEMALE,33.64,SINGLE,NO_DATA,1,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,300000.64,BUSINESS,N,N,N,N,N
59107317.1429,FEMALE,40.59,MARRIED,MID,4.78,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,300000.59,BUSINESS,N,N,N,N,N
52373115.7143,MALE,68.55,MARRIED,MID,8.22,REGION X (NORTHERN MINDANAO),NO_DATA,A,N,N,300000.55,BUSINESS,N,N,N,Y,N
57609172.8571,MALE,47.44,MARRIED,MID,12.48,NO_DATA,NO_DATA,A,N,N,300000.44,BUSINESS,N,N,N,N,N
70020457.1429,FEMALE,67.41,MARRIED,MID,23.63,REGION I (ILOCOS REGION),TRADITIONAL,A,N,N,300000.41,BUSINESS,N,N,N,Y,Y
20538888.5714,FEMALE,6.31,SINGLE,MID,4.4,REGION VII (CENTRAL VISAYAS),NO_DATA,A,N,N,300000.31,BUSINESS,N,N,Y,N,N
48645857.1429,FEMALE,58.15,MARRIED,MID,22.56,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,300000.15,BUSINESS,N,N,Y,N,N
113575400,MALE,73.15,WIDOW(ER),HIGH,15.52,REGION I (ILOCOS REGION),TRADITIONAL,A,Y,Y,300000.15,BUSINESS,N,N,N,Y,N
53844744.2857,MALE,53.06,MARRIED,MID,12.2,REGION XIII (CARAGA),TRADITIONAL,A,Y,Y,300000.06,BUSINESS,N,N,N,N,N
39032057.1429,FEMALE,67.05,MARRIED,MID,21.77,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,300000.05,BUSINESS,N,N,N,Y,Y
6280174.2857,MALE,34.02,SINGLE,MID,4.2,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,N,N,300000.02,BUSINESS,N,N,Y,N,N
115127187.1429,FEMALE,40.02,MARRIED,MID,11.67,REGION VII (CENTRAL VISAYAS),DIGITAL,A,Y,N,300000.02,BUSINESS,N,N,N,N,N
129907985.7143,FEMALE,33,SINGLE,MID,14.44,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,300000,BUSINESS,N,N,Y,N,N
52344314.2857,FEMALE,78.99,MARRIED,MID,24.05,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,299999.99,BUSINESS,N,N,N,Y,N
53378230,MALE,46.98,SINGLE,MID,8.8,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,N,299999.98,BUSINESS,N,N,N,N,Y
24559842.8571,MALE,68.98,MARRIED,HIGH,14.12,REGION XIII (CARAGA),DIGITAL,A,N,N,299999.98,BUSINESS,N,N,N,Y,N
40629942.8571,MALE,47.9,SINGLE,MID,17.77,MIMAROPA REGION,DIGITAL,A,Y,N,299999.9,BUSINESS,N,N,N,N,N
52396871.4286,FEMALE,57.78,SINGLE,HIGH,23.89,NATIONAL CAPITAL REGION,NO_DATA,A,N,N,299999.78,BUSINESS,N,N,N,N,N
66287517.1429,FEMALE,39.65,SINGLE,MID,0.14,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,299999.65,BUSINESS,N,N,N,N,N
43208631.4286,FEMALE,29.59,MARRIED,MID,1.3,NO_DATA,DIGITAL,A,N,N,299999.59,BUSINESS,N,N,N,N,N
56741874.2857,FEMALE,38.5,SINGLE,MID,4.41,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,299999.5,BUSINESS,N,N,N,N,N
59253858.5714,FEMALE,63.45,MARRIED,LOW,12.79,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,299999.45,BUSINESS,N,N,N,Y,N
128553485.7143,MALE,54.44,DIVORCED,HIGH,21.12,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,N,299999.44,BUSINESS,N,N,N,N,N
81734901.4286,FEMALE,48.43,MARRIED,HIGH,10.83,REGION IV-A (CALABARZON),DIGITAL,A,Y,N,299999.43,BUSINESS,N,N,N,N,N
134675615.7143,MALE,39.4,SINGLE,MID,10.43,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,299999.4,BUSINESS,N,N,Y,N,N
35573300,FEMALE,72.39,MARRIED,MID,24.46,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,299999.39,BUSINESS,N,N,Y,Y,N
118647244.2857,MALE,53.34,MARRIED,LOW,7.88,NO_DATA,NO_DATA,A,N,N,299999.34,BUSINESS,N,N,N,N,N
5382257.1429,MALE,48.33,MARRIED,HIGH,14.86,NO_DATA,NO_DATA,A,Y,Y,299999.33,BUSINESS,N,N,N,N,N
26382174.2857,MALE,44.21,MARRIED,MID,2.65,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,299999.21,BUSINESS,N,N,N,N,Y
84219557.1429,FEMALE,83.16,MARRIED,LOW,13.51,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,299999.16,BUSINESS,N,N,N,Y,N
70407571.4286,MALE,54.14,MARRIED,MID,21.55,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,299999.14,BUSINESS,N,N,N,N,N
102428858.5714,MALE,53.14,MARRIED,LOW,12.95,NO_DATA,NO_DATA,A,N,N,299999.14,BUSINESS,N,N,N,N,N
120914072.8571,FEMALE,56.01,MARRIED,MID,8.51,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,299999.01,BUSINESS,N,N,N,N,N
32718571.4286,MALE,70,MARRIED,HIGH,22.73,NATIONAL CAPITAL REGION,NO_DATA,A,N,N,299999,BUSINESS,N,N,Y,Y,N
25134430,MALE,42.91,SINGLE,MID,12.75,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,299998.91,BUSINESS,N,N,N,N,N
40975045.7143,FEMALE,28.88,MARRIED,MID,0.96,REGION X (NORTHERN MINDANAO),DIGITAL,A,N,Y,299998.88,BUSINESS,N,N,Y,N,N
101294602.8571,FEMALE,55.74,MARRIED,MID,2.87,NATIONAL CAPITAL REGION,NO_DATA,A,N,N,299998.74,BUSINESS,N,N,N,N,N
103208944.2857,MALE,40.61,MARRIED,HIGH,7.81,REGION V (BICOL REGION),TRADITIONAL,A,Y,N,299998.61,BUSINESS,N,N,N,N,N
46269157.1429,MALE,88.49,MARRIED,HIGH,22.87,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,N,299998.49,BUSINESS,N,N,N,Y,N
122867602.8571,MALE,49.48,SINGLE,MID,2.28,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,299998.48,BUSINESS,N,N,N,N,N
37718800,FEMALE,57.29,MARRIED,MID,16.99,REGION II (CAGAYAN VALLEY),TRADITIONAL,A,N,N,299998.29,BUSINESS,N,N,N,N,N
56378714.2857,MALE,71.02,MARRIED,MID,22.42,NATIONAL CAPITAL REGION,NO_DATA,A,N,N,299998.02,BUSINESS,N,N,Y,Y,N
65802571.4286,FEMALE,71.98,MARRIED,MID,24.34,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,299997.98,BUSINESS,N,N,N,Y,N
114356601.4286,FEMALE,48.44,SEPARATED,MID,9.29,CORDILLERA ADMINISTRATIVE REGION (CAR),NO_DATA,A,N,N,299997.44,BUSINESS,N,N,N,N,N
87674288.5714,FEMALE,59,MARRIED,LOW,6.05,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,299882.98,BUSINESS,N,N,N,N,N
6005715.7143,FEMALE,43.02,MARRIED,MID,12.95,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,299731.67,BUSINESS,N,N,N,N,N
137814114.2857,FEMALE,54.52,MARRIED,MID,16.68,REGION VI (WESTERN VISAYAS),DIGITAL,A,N,N,299396.11,BUSINESS,N,N,Y,N,N
43794942.8571,MALE,76.4,MARRIED,MID,18.75,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,299324.4,BUSINESS,N,N,N,Y,N
136592745.7143,MALE,54.46,SINGLE,MID,3.37,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,299101.93,BUSINESS,N,N,N,N,N
91295244.2857,FEMALE,29.47,MARRIED,MID,6.52,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,298328.5,BUSINESS,N,Y,Y,N,N
16766501.4286,FEMALE,35.47,MARRIED,MID,9.23,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,296306.22,BUSINESS,N,N,Y,N,N
76543287.1429,MALE,68.98,MARRIED,MID,13.69,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,295611.16,BUSINESS,N,N,N,Y,N
97316645.7143,FEMALE,39.44,SINGLE,NO_DATA,1.28,REGION II (CAGAYAN VALLEY),DIGITAL,A,N,N,295481.02,BUSINESS,N,N,Y,N,N
80949715.7143,MALE,40.32,SINGLE,MID,13.62,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,295000.32,BUSINESS,N,N,N,N,N
101803358.5714,MALE,52.99,SINGLE,MID,10.93,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,294685.3,BUSINESS,N,N,N,N,N
121934414.2857,MALE,55.1,MARRIED,LOW,15.06,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,N,294000.1,BUSINESS,N,N,N,N,N
112901615.7143,FEMALE,63.15,SINGLE,MID,11.76,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,N,293637.9,BUSINESS,N,N,N,Y,N
54079431.4286,FEMALE,32.24,MARRIED,MID,5.76,REGION X (NORTHERN MINDANAO),DIGITAL,A,N,N,293414.4,BUSINESS,N,N,Y,N,N
121148302.8571,FEMALE,44.18,MARRIED,MID,4.71,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,293209.94,BUSINESS,N,N,N,N,N
84598700,FEMALE,37.25,MARRIED,MID,15.18,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,293053.94,BUSINESS,N,N,Y,N,N
77322914.2857,MALE,43.39,MARRIED,MID,20.69,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,292854.26,BUSINESS,N,N,Y,N,N
119157615.7143,FEMALE,35.68,SEPARATED,MID,12.13,REGION XII (SOCCSKSARGEN),DIGITAL,A,Y,N,292689.42,BUSINESS,N,N,N,N,N
58005945.7143,MALE,35.31,SINGLE,MID,0.83,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,292507.68,BUSINESS,N,N,N,N,N
106417602.8571,FEMALE,35.66,SINGLE,MID,4.7,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,N,N,291934.26,BUSINESS,N,N,N,N,N
60421574.2857,MALE,61.75,MARRIED,MID,6.69,REGION IX (ZAMBOANGA PENINSULA),TRADITIONAL,A,N,N,291843.58,BUSINESS,N,N,Y,Y,N
103708944.2857,MALE,32.85,SINGLE,MID,10.03,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,291248.4,BUSINESS,N,N,N,N,N
91578931.4286,MALE,32.48,SINGLE,NO_DATA,1.55,REGION XIII (CARAGA),DIGITAL,A,N,N,290492.68,BUSINESS,N,N,N,N,N
116489044.2857,MALE,41.91,MARRIED,MID,11.41,REGION XIII (CARAGA),TRADITIONAL,A,N,N,290054.33,BUSINESS,N,N,Y,N,N
44775787.1429,MALE,56.84,MARRIED,LOW,10.99,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,290000.84,BUSINESS,N,N,N,N,N
9753714.2857,MALE,74.8,MARRIED,MID,29.11,REGION XI (DAVAO REGION),TRADITIONAL,A,N,Y,289292.03,BUSINESS,N,N,Y,Y,N
16985717.1429,FEMALE,60.22,SINGLE,LOW,6.28,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,N,287750.43,BUSINESS,N,N,N,Y,N
27844287.1429,MALE,51.45,MARRIED,MID,14.43,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,286884.05,BUSINESS,N,N,N,N,N
113942915.7143,MALE,34.4,MARRIED,MID,11.38,REGION I (ILOCOS REGION),DIGITAL,A,N,Y,286726.26,BUSINESS,N,N,N,N,N
139518188.5714,MALE,46.6,MARRIED,MID,2.5,NO_DATA,NO_DATA,A,N,N,285714.6,BUSINESS,N,N,N,N,N
13506930,FEMALE,30.67,MARRIED,MID,10.23,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,285479.17,BUSINESS,N,N,N,N,Y
65303442.8571,MALE,70.02,MARRIED,MID,23.42,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,285472.22,BUSINESS,N,N,Y,Y,N
